0,200.71,68.19
0,0,256,0.859375,0,13.64,0.14,13.08,0.42,564,0.83203125,RETURNED,0.888471417211,0.65451716292,21
0,0,256,0.88671875,1,12.35,0.15,12.08,0.12,561,0.8671875,RETURNED,0.888471417211,0.65451716292,21
0,0,256,0.89453125,2,11.79,0.23,11.42,0.13,554,0.921875,RETURNED,0.888471417211,0.65451716292,21
0,0,256,0.89453125,3,11.47,0.14,11.21,0.13,557,0.953125,RETURNED,0.888471417211,0.65451716292,21
0,0,256,0.8984375,4,12.65,0.17,12.31,0.18,561,0.96875,RETURNED,0.888471417211,0.65451716292,21
0,0,256,0.9453125,5,12.67,0.25,12.24,0.18,557,0.98046875,RETURNED,0.888471417211,0.65451716292,21
0,0,256,0.921875,6,11.63,0.21,11.32,0.1,572,0.99609375,RETURNED,0.888471417211,0.65451716292,21
0,1,256,0.85546875,0,15.4,0.18,15.09,0.13,603,0.8046875,RETURNED,0.81720749072,0.146084866484,23
0,1,256,0.88671875,1,14.31,0.22,13.98,0.11,612,0.890625,RETURNED,0.81720749072,0.146084866484,23
0,1,256,0.921875,2,14.45,0.3,13.99,0.16,592,0.93359375,RETURNED,0.81720749072,0.146084866484,23
0,1,256,0.953125,3,11.57,0.26,11.07,0.24,602,0.96484375,RETURNED,0.81720749072,0.146084866484,23
0,1,256,0.953125,4,13.04,0.29,12.61,0.15,608,0.9765625,RETURNED,0.81720749072,0.146084866484,23
0,1,256,0.9375,5,13.25,0.22,12.91,0.12,612,0.98828125,RETURNED,0.81720749072,0.146084866484,23
0,2,256,0.81640625,0,3.73,0.14,3.34,0.24,170,0.81640625,RETURNED,0.98771236369,0.944929347688,17
0,2,256,0.84375,1,4.89,0.27,4.49,0.14,170,0.83203125,RETURNED,0.98771236369,0.944929347688,17
0,2,256,0.8359375,2,4.07,0.22,3.69,0.17,170,0.83984375,RETURNED,0.98771236369,0.944929347688,17
0,2,256,0.87890625,3,3.72,0.15,3.42,0.15,169,0.87890625,RETURNED,0.98771236369,0.944929347688,17
0,2,256,0.88671875,4,4.11,0.13,3.86,0.12,170,0.89453125,RETURNED,0.98771236369,0.944929347688,17
0,2,256,0.890625,5,3.86,0.12,3.66,0.08,170,0.90625,RETURNED,0.98771236369,0.944929347688,17
0,2,256,0.91015625,6,3.81,0.19,3.53,0.09,170,0.9140625,RETURNED,0.98771236369,0.944929347688,17
0,2,256,0.89453125,7,4.34,0.3,3.87,0.16,170,0.92578125,RETURNED,0.98771236369,0.944929347688,17
0,2,256,0.90625,8,3.94,0.41,3.38,0.16,170,0.9453125,RETURNED,0.98771236369,0.944929347688,17
0,2,256,0.91015625,9,3.53,0.19,3.18,0.16,170,0.95703125,RETURNED,0.98771236369,0.944929347688,17
0,2,256,0.9140625,10,3.87,0.17,3.57,0.12,170,0.9453125,RETURNED,0.98771236369,0.944929347688,17
0,2,256,0.91796875,11,4.19,0.2,3.9,0.09,170,0.94921875,RETURNED,0.98771236369,0.944929347688,17
0,2,256,0.92578125,12,3.39,0.22,3.03,0.13,170,0.95703125,RETURNED,0.98771236369,0.944929347688,17
0,2,256,0.9296875,13,4.17,0.22,3.81,0.14,170,0.96875,RETURNED,0.98771236369,0.944929347688,17
0,2,256,0.91015625,14,3.41,0.15,3.12,0.14,170,0.96875,RETURNED,0.98771236369,0.944929347688,17
0,2,256,0.9453125,15,4.0,0.16,3.65,0.19,170,0.9609375,RETURNED,0.98771236369,0.944929347688,17
0,2,256,0.92578125,16,4.5,0.33,3.96,0.21,170,0.9765625,RETURNED,0.98771236369,0.944929347688,17
0,2,256,0.94140625,17,3.56,0.12,3.33,0.11,167,0.984375,RETURNED,0.98771236369,0.944929347688,17
0,2,256,0.95703125,18,3.91,0.19,3.59,0.13,170,0.984375,RETURNED,0.98771236369,0.944929347688,17
0,2,256,0.95703125,19,4.02,0.22,3.71,0.09,170,0.98828125,RETURNED,0.98771236369,0.944929347688,17
0,2,256,0.94921875,20,3.52,0.14,3.28,0.1,170,0.98828125,RETURNED,0.98771236369,0.944929347688,17
0,3,256,0.8515625,0,8.41,0.25,8.06,0.1,306,0.8203125,RETURNED,0.688209800625,0.585421187148,15
0,3,256,0.88671875,1,6.83,0.14,6.58,0.11,311,0.8828125,RETURNED,0.688209800625,0.585421187148,15
0,3,256,0.90234375,2,7.14,0.15,6.92,0.08,312,0.90234375,RETURNED,0.688209800625,0.585421187148,15
0,3,256,0.9140625,3,6.16,0.13,5.91,0.12,311,0.91015625,RETURNED,0.688209800625,0.585421187148,15
