0,2.74,0.06
0,0,128,112.0,0,0.23,0.02,0.19,0.02,870,78.0,RETURNED,0.2,0.5,24,60,pop:sample:1
0,0,128,117.0,1,0.23,0.02,0.18,0.02,890,113.0,RETURNED,0.2,0.5,24,60,pop:sample:4
0,0,128,121.0,2,0.23,0.02,0.18,0.02,891,120.0,RETURNED,0.2,0.5,24,60,pop:sample:5
0,0,128,124.0,3,0.22,0.02,0.18,0.02,925,124.0,RETURNED,0.2,0.5,24,60,pop:sample:7
0,0,128,126.0,4,0.22,0.02,0.19,0.01,928,124.0,RETURNED,0.2,0.5,24,60,pop:sample:9
0,0,128,126.0,5,0.23,0.03,0.19,0.01,901,126.0,RETURNED,0.2,0.5,24,60,pop:sample:11
0,0,128,127.0,6,0.23,0.02,0.19,0.02,882,127.0,RETURNED,0.2,0.5,24,60,pop:sample:13
0,0,128,127.0,7,0.22,0.02,0.18,0.01,906,127.0,RETURNED,0.2,0.5,24,60,pop:sample:15
0,0,128,127.0,8,0.22,0.03,0.18,0.01,870,127.0,RETURNED,0.2,0.5,24,60,pop:sample:17
0,0,128,127.0,9,0.23,0.02,0.19,0.02,882,127.0,RETURNED,0.2,0.5,24,60,pop:sample:19
0,0,128,127.0,10,0.22,0.02,0.18,0.01,907,127.0,RETURNED,0.2,0.5,24,60,pop:sample:21
0,0,128,127.0,11,0.22,0.02,0.18,0.02,912,127.0,RETURNED,0.2,0.5,24,60,pop:sample:23
0,1,128,111.0,0,0.23,0.02,0.19,0.02,876,80.0,RETURNED,0.2,0.5,24,60,pop:sample:2
0,1,128,119.0,1,0.23,0.02,0.19,0.02,864,112.0,RETURNED,0.2,0.5,24,60,pop:sample:3
0,1,128,124.0,2,0.23,0.02,0.19,0.02,880,119.0,RETURNED,0.2,0.5,24,60,pop:sample:6
0,1,128,124.0,3,0.23,0.02,0.19,0.02,884,124.0,RETURNED,0.2,0.5,24,60,pop:sample:8
0,1,128,124.0,4,0.23,0.02,0.19,0.02,881,124.0,RETURNED,0.2,0.5,24,60,pop:sample:10
0,1,128,127.0,5,0.23,0.02,0.19,0.02,892,126.0,RETURNED,0.2,0.5,24,60,pop:sample:12
0,1,128,127.0,6,0.23,0.02,0.19,0.02,834,127.0,RETURNED,0.2,0.5,24,60,pop:sample:14
0,1,128,127.0,7,0.23,0.02,0.19,0.02,884,127.0,RETURNED,0.2,0.5,24,60,pop:sample:16
0,1,128,127.0,8,0.22,0.02,0.19,0.02,858,127.0,RETURNED,0.2,0.5,24,60,pop:sample:18
