1,90.99,0.42,0.48,16,6
1,0,40,620.447441654,0,20.78,0.28,0.02,20.48,68,621.158234223,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:3
1,0,40,0.340007370599,1,0.83,0.53,0.08,0.22,80,0.341293491363,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:204
1,0,40,0.324199117447,2,0.79,0.47,0.07,0.25,85,0.332750383642,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:210
1,0,40,0.306889984477,3,0.82,0.39,0.08,0.35,86,0.306889984477,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:212
1,0,40,0.304784012586,4,2.39,0.31,0.08,2.0,82,0.306889984477,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:215
1,0,40,0.304262878937,5,0.77,0.55,0.08,0.15,81,0.306889984477,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:216
1,0,40,0.304262878937,6,0.51,0.14,0.08,0.3,77,0.304262878937,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:217
1,0,40,0.303559768265,7,0.84,0.59,0.08,0.18,85,0.304262878937,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:218
1,0,40,0.314405796563,8,0.5,0.2,0.08,0.21,101,0.326144662058,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:219
1,0,40,0.294944574606,9,0.45,0.2,0.08,0.17,87,0.304262878937,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:220
1,0,40,0.288370959956,10,1.23,0.7,0.08,0.45,80,0.302023489315,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:222
1,0,40,0.303780258546,11,1.69,1.33,0.08,0.28,85,0.304262878937,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:223
1,0,40,0.295092668824,12,0.51,0.19,0.08,0.24,91,0.304262878937,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:226
1,0,40,0.302183797415,13,0.59,0.28,0.07,0.24,77,0.310735796829,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:228
1,0,40,0.295092668824,14,0.43,0.17,0.08,0.17,83,0.295092668824,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:230
1,1,40,596.966625459,0,0.57,0.28,0.02,0.26,83,649.472635187,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:8
1,1,40,418.82958796,1,0.55,0.13,0.02,0.4,91,419.228198554,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:16
1,1,40,301.053034456,2,0.36,0.19,0.02,0.15,87,329.366704987,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:26
1,1,40,300.084861249,3,0.93,0.37,0.02,0.54,90,300.654586462,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:33
1,1,40,266.500054114,4,0.5,0.29,0.02,0.19,94,266.826164946,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:51
1,1,40,237.605612967,5,1.14,0.13,0.02,0.99,83,237.990851391,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:62
1,1,40,228.60338253,6,2.11,0.5,0.02,1.59,91,228.999489311,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:82
1,1,40,0.598438696231,7,0.96,0.46,0.07,0.43,80,0.712107541666,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:103
1,1,40,0.561345211458,8,2.03,0.18,0.07,1.78,82,0.583274066911,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:115
1,1,40,0.521064238714,9,0.38,0.18,0.08,0.13,81,0.532308522429,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:129
1,1,40,0.494600726596,10,1.4,0.53,0.08,0.8,87,0.495905647353,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:135
1,1,40,0.452366949267,11,0.46,0.15,0.08,0.24,79,0.473285155962,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:148
1,1,40,0.38372879402,12,0.72,0.28,0.08,0.36,84,0.398878475134,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:167
1,1,40,0.38372879402,13,1.6,0.96,0.09,0.56,81,0.38372879402,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:180
1,1,40,0.358287659352,14,1.46,1.06,0.09,0.3,103,0.361868116477,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:194
1,2,40,542.471863044,0,1.36,1.22,0.02,0.13,82,626.219145115,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:6
1,2,40,328.93429943,1,0.79,0.64,0.02,0.13,90,329.359097626,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:27
1,2,40,300.800312354,2,0.23,0.13,0.02,0.08,83,301.186677236,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:32
1,2,40,281.890784708,3,0.67,0.47,0.02,0.19,86,282.293003092,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:39
1,2,40,268.285117813,4,1.7,0.1,0.02,1.58,84,268.746216225,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:49
1,2,40,229.426689329,5,0.71,0.56,0.02,0.13,77,229.607521627,RETURNED,0.42323076768,0.479325162385,16,6,pop:sample:77
