0,135.98,10.98
0,0,256,0.828125,0,4.63,0.29,4.21,0.13,218,0.80078125,RETURNED,0.267237818343,0.341663759828,21
0,0,256,0.8203125,1,6.42,0.17,6.06,0.19,237,0.796875,RETURNED,0.267237818343,0.341663759828,21
0,0,256,0.87109375,2,5.53,0.24,5.17,0.12,246,0.84765625,RETURNED,0.267237818343,0.341663759828,21
0,0,256,0.88671875,3,5.71,0.21,5.36,0.14,217,0.87109375,RETURNED,0.267237818343,0.341663759828,21
0,0,256,0.8984375,4,5.97,0.36,4.94,0.67,226,0.88671875,RETURNED,0.267237818343,0.341663759828,21
0,0,256,0.92578125,5,9.94,3.12,6.68,0.14,240,0.9140625,RETURNED,0.267237818343,0.341663759828,21
0,0,256,0.93359375,6,5.04,0.21,4.48,0.35,204,0.92578125,RETURNED,0.267237818343,0.341663759828,21
0,0,256,0.9453125,7,6.53,0.27,6.16,0.11,250,0.9453125,RETURNED,0.267237818343,0.341663759828,21
0,0,256,0.95703125,8,6.19,0.13,5.63,0.44,242,0.94921875,RETURNED,0.267237818343,0.341663759828,21
0,0,256,0.97265625,9,5.2,0.33,4.76,0.11,220,0.96484375,RETURNED,0.267237818343,0.341663759828,21
0,0,256,0.97265625,10,6.38,0.31,5.78,0.29,231,0.97265625,RETURNED,0.267237818343,0.341663759828,21
0,0,256,0.98046875,11,5.87,0.13,5.28,0.45,235,0.9765625,RETURNED,0.267237818343,0.341663759828,21
0,1,256,0.8515625,0,8.76,0.93,7.63,0.21,328,0.8203125,RETURNED,0.298687631487,0.468704740503,23
0,1,256,0.8515625,1,8.98,0.29,8.43,0.26,313,0.828125,RETURNED,0.298687631487,0.468704740503,23
0,1,256,0.89453125,2,7.96,0.15,7.61,0.19,301,0.87109375,RETURNED,0.298687631487,0.468704740503,23
0,1,256,0.91796875,3,7.28,0.15,6.58,0.55,309,0.89453125,RETURNED,0.298687631487,0.468704740503,23
0,1,256,0.94140625,4,8.35,0.25,7.87,0.22,317,0.91796875,RETURNED,0.298687631487,0.468704740503,23
0,1,256,0.9453125,5,8.46,0.17,8.17,0.12,325,0.9375,RETURNED,0.298687631487,0.468704740503,23
0,1,256,0.9765625,6,7.59,0.15,7.26,0.18,297,0.95703125,RETURNED,0.298687631487,0.468704740503,23
0,1,256,0.98046875,7,7.16,0.22,6.76,0.19,310,0.9765625,RETURNED,0.298687631487,0.468704740503,23
0,1,256,0.9765625,8,7.98,0.23,7.39,0.36,306,0.9765625,RETURNED,0.298687631487,0.468704740503,23
0,1,256,0.99609375,9,6.32,0.68,5.54,0.1,315,0.99609375,RETURNED,0.298687631487,0.468704740503,23
0,2,256,0.85546875,0,11.94,0.26,11.4,0.27,457,0.81640625,RETURNED,0.624948056335,0.842474452481,23
0,2,256,0.91015625,1,12.13,0.25,11.51,0.37,438,0.87109375,RETURNED,0.624948056335,0.842474452481,23
0,2,256,0.921875,2,10.22,0.26,9.84,0.11,443,0.90625,RETURNED,0.624948056335,0.842474452481,23
0,2,256,0.9453125,3,9.27,0.2,8.95,0.13,451,0.93359375,RETURNED,0.624948056335,0.842474452481,23
