0,72.89,2.37
1,160.56,0.20
1,0,256,0.69140625,0,3.8,0.09,3.62,0.09,153,0.6171875,RETURNED,0.218254226988,0.44353986471,12
1,0,256,0.671875,1,4.15,0.11,3.83,0.21,149,0.61328125,RETURNED,0.218254226988,0.44353986471,12
1,0,256,0.75,2,3.95,0.09,3.78,0.08,150,0.7265625,RETURNED,0.218254226988,0.44353986471,12
1,0,256,0.7578125,3,3.32,0.1,3.15,0.07,156,0.73046875,RETURNED,0.218254226988,0.44353986471,12
1,0,256,0.81640625,4,4.25,0.11,4.0,0.14,149,0.80859375,RETURNED,0.218254226988,0.44353986471,12
1,0,256,0.82421875,5,3.88,0.13,3.63,0.12,155,0.82421875,RETURNED,0.218254226988,0.44353986471,12
1,0,256,0.84375,6,4.61,0.08,4.36,0.17,148,0.8359375,RETURNED,0.218254226988,0.44353986471,12
1,0,256,0.8671875,7,5.19,0.14,4.92,0.13,134,0.86328125,RETURNED,0.218254226988,0.44353986471,12
1,0,256,0.88671875,8,3.69,0.14,3.47,0.08,154,0.88671875,RETURNED,0.218254226988,0.44353986471,12
1,0,256,0.90625,9,4.66,0.08,4.52,0.06,151,0.8984375,RETURNED,0.218254226988,0.44353986471,12
1,0,256,0.93359375,10,3.97,0.13,3.71,0.13,136,0.93359375,RETURNED,0.218254226988,0.44353986471,12
1,0,256,0.92578125,11,3.14,0.17,2.91,0.06,146,0.921875,RETURNED,0.218254226988,0.44353986471,12
1,0,256,0.953125,12,4.9,0.42,4.33,0.15,148,0.94921875,RETURNED,0.218254226988,0.44353986471,12
1,0,256,0.96875,13,5.11,0.12,4.8,0.19,155,0.96875,RETURNED,0.218254226988,0.44353986471,12
1,0,256,0.96875,14,3.82,0.08,3.66,0.08,152,0.96875,RETURNED,0.218254226988,0.44353986471,12
1,0,256,0.9765625,15,4.28,0.1,4.06,0.11,160,0.97265625,RETURNED,0.218254226988,0.44353986471,12
1,1,256,0.68359375,0,4.4,0.12,4.17,0.1,212,0.625,RETURNED,0.0640012490295,0.442023646224,18
1,1,256,0.70703125,1,5.81,0.12,5.58,0.12,198,0.68359375,RETURNED,0.0640012490295,0.442023646224,18
1,1,256,0.76953125,2,5.73,0.18,5.23,0.33,182,0.75,RETURNED,0.0640012490295,0.442023646224,18
1,1,256,0.8046875,3,4.11,0.13,3.89,0.09,177,0.8046875,RETURNED,0.0640012490295,0.442023646224,18
1,1,256,0.82421875,4,5.68,0.23,5.31,0.15,201,0.82421875,RETURNED,0.0640012490295,0.442023646224,18
1,1,256,0.87109375,5,3.85,0.13,3.63,0.09,188,0.86328125,RETURNED,0.0640012490295,0.442023646224,18
1,1,256,0.87890625,6,4.51,0.23,4.18,0.1,180,0.87890625,RETURNED,0.0640012490295,0.442023646224,18
1,1,256,0.90625,7,4.36,0.13,4.11,0.12,199,0.890625,RETURNED,0.0640012490295,0.442023646224,18
1,1,256,0.91796875,8,5.4,0.13,5.17,0.11,173,0.91796875,RETURNED,0.0640012490295,0.442023646224,18
1,1,256,0.921875,9,4.86,0.14,4.58,0.14,206,0.921875,RETURNED,0.0640012490295,0.442023646224,18
1,1,256,0.9453125,10,5.61,0.18,5.29,0.14,215,0.9453125,RETURNED,0.0640012490295,0.442023646224,18
1,1,256,0.98046875,11,5.4,0.15,5.1,0.15,210,0.96484375,RETURNED,0.0640012490295,0.442023646224,18
1,1,256,0.98046875,12,4.93,0.2,4.64,0.08,191,0.98046875,RETURNED,0.0640012490295,0.442023646224,18
1,1,256,0.98828125,13,5.13,0.25,4.76,0.12,198,0.984375,RETURNED,0.0640012490295,0.442023646224,18
1,2,256,0.703125,0,5.74,0.11,5.55,0.09,262,0.61328125,RETURNED,0.299470987809,0.780186680334,15
1,2,256,0.76953125,1,8.12,0.18,7.79,0.15,254,0.71875,RETURNED,0.299470987809,0.780186680334,15
1,2,256,0.83984375,2,7.17,0.15,6.73,0.29,257,0.8125,RETURNED,0.299470987809,0.780186680334,15
1,2,256,0.86328125,3,6.73,0.17,6.47,0.09,256,0.83984375,RETURNED,0.299470987809,0.780186680334,15
1,2,256,0.86328125,4,7.68,0.13,7.43,0.11,261,0.86328125,RETURNED,0.299470987809,0.780186680334,15
1,2,256,0.90234375,5,7.51,0.42,7.03,0.07,255,0.89453125,RETURNED,0.299470987809,0.780186680334,15
1,2,256,0.9375,6,5.92,0.23,5.58,0.1,241,0.921875,RETURNED,0.299470987809,0.780186680334,15
1,2,256,0.95703125,7,6.37,0.09,6.18,0.1,265,0.95703125,RETURNED,0.299470987809,0.780186680334,15
1,2,256,0.96875,8,7.3,0.14,6.85,0.31,244,0.96484375,RETURNED,0.299470987809,0.780186680334,15
1,2,256,0.98828125,9,6.49,0.12,6.28,0.08,280,0.98046875,RETURNED,0.299470987809,0.780186680334,15
1,3,256,0.69140625,0,7.41,0.1,7.21,0.1,259,0.640625,RETURNED,0.0637177640705,0.624272562808,18
